1.000000e-02 0.000000e+00 -2.086877e-10 
1.900000e-01 0.000000e+00 -2.009727e-10 
3.700000e-01 0.000000e+00 -1.932576e-10 
5.500000e-01 0.000000e+00 -1.855426e-10 
7.300000e-01 0.000000e+00 -1.764749e-10 
9.100000e-01 0.000000e+00 -1.590208e-10 
1.090000e+00 0.000000e+00 -1.415667e-10 
1.270000e+00 0.000000e+00 -1.241126e-10 
1.450000e+00 0.000000e+00 -1.068637e-10 
1.630000e+00 0.000000e+00 -9.033314e-11 
1.810000e+00 0.000000e+00 -7.380261e-11 
1.990000e+00 0.000000e+00 -5.727207e-11 
2.170000e+00 0.000000e+00 -4.385261e-11 
2.350000e+00 0.000000e+00 -3.750374e-11 
2.530000e+00 0.000000e+00 -3.115487e-11 
2.710000e+00 0.000000e+00 -2.480601e-11 
2.890000e+00 0.000000e+00 -2.321491e-11 
3.070000e+00 0.000000e+00 -2.910030e-11 
3.250000e+00 0.000000e+00 -3.498569e-11 
3.430000e+00 0.000000e+00 -4.087108e-11 
3.610000e+00 0.000000e+00 -5.160669e-11 
3.790000e+00 0.000000e+00 -6.776315e-11 
3.970000e+00 0.000000e+00 -8.391960e-11 
4.150000e+00 0.000000e+00 -1.000761e-10 
4.330000e+00 0.000000e+00 -1.167679e-10 
4.510000e+00 0.000000e+00 -1.338880e-10 
4.690000e+00 0.000000e+00 -1.510082e-10 
4.870000e+00 0.000000e+00 -1.681284e-10 
5.050000e+00 0.000000e+00 -1.799882e-10 
5.230000e+00 0.000000e+00 -1.888747e-10 
5.410000e+00 0.000000e+00 -1.977613e-10 
5.590000e+00 0.000000e+00 -2.066478e-10 
5.770000e+00 0.000000e+00 -2.035443e-10 
5.950000e+00 0.000000e+00 -1.958293e-10 
6.130000e+00 0.000000e+00 -1.881143e-10 
6.310000e+00 0.000000e+00 -1.803993e-10 
6.490000e+00 0.000000e+00 -1.648388e-10 
6.670000e+00 0.000000e+00 -1.473847e-10 
6.850000e+00 0.000000e+00 -1.299306e-10 
7.030000e+00 0.000000e+00 -1.124765e-10 
7.210000e+00 0.000000e+00 -9.584332e-11 
7.390000e+00 0.000000e+00 -7.931278e-11 
7.570000e+00 0.000000e+00 -6.278225e-11 
7.750000e+00 0.000000e+00 -4.625172e-11 
7.930000e+00 0.000000e+00 -3.962003e-11 
8.110000e+00 0.000000e+00 -3.327116e-11 
8.290000e+00 0.000000e+00 -2.692229e-11 
8.470000e+00 0.000000e+00 -2.125311e-11 
8.650000e+00 0.000000e+00 -2.713850e-11 
8.830000e+00 0.000000e+00 -3.302389e-11 
9.010000e+00 0.000000e+00 -3.890928e-11 
9.190000e+00 0.000000e+00 -4.622121e-11 
9.370000e+00 0.000000e+00 -6.237766e-11 
9.550000e+00 0.000000e+00 -7.853412e-11 
9.730000e+00 0.000000e+00 -9.469057e-11 
9.910000e+00 0.000000e+00 -1.110612e-10 
1.009000e+01 0.000000e+00 -1.281813e-10 
1.027000e+01 0.000000e+00 -1.453015e-10 
1.045000e+01 0.000000e+00 -1.624216e-10 
1.063000e+01 0.000000e+00 -1.770260e-10 
1.081000e+01 0.000000e+00 -1.859125e-10 
1.099000e+01 0.000000e+00 -1.947991e-10 
1.117000e+01 0.000000e+00 -2.036856e-10 
1.135000e+01 0.000000e+00 -2.061160e-10 
1.153000e+01 0.000000e+00 -1.984010e-10 

1.000000e-02 1.825000e-01 -2.053802e-10 
1.900000e-01 1.825000e-01 -1.978323e-10 
3.700000e-01 1.825000e-01 -1.902845e-10 
5.500000e-01 1.825000e-01 -1.827367e-10 
7.300000e-01 1.825000e-01 -1.738790e-10 
9.100000e-01 1.825000e-01 -1.568994e-10 
1.090000e+00 1.825000e-01 -1.399199e-10 
1.270000e+00 1.825000e-01 -1.229404e-10 
1.450000e+00 1.825000e-01 -1.062049e-10 
1.630000e+00 1.825000e-01 -9.032349e-11 
1.810000e+00 1.825000e-01 -7.444209e-11 
1.990000e+00 1.825000e-01 -5.856069e-11 
2.170000e+00 1.825000e-01 -4.566733e-11 
2.350000e+00 1.825000e-01 -3.956497e-11 
2.530000e+00 1.825000e-01 -3.346261e-11 
2.710000e+00 1.825000e-01 -2.736025e-11 
2.890000e+00 1.825000e-01 -2.582601e-11 
3.070000e+00 1.825000e-01 -3.147026e-11 
3.250000e+00 1.825000e-01 -3.711451e-11 
3.430000e+00 1.825000e-01 -4.275875e-11 
3.610000e+00 1.825000e-01 -5.306122e-11 
3.790000e+00 1.825000e-01 -6.856994e-11 
3.970000e+00 1.825000e-01 -8.407865e-11 
4.150000e+00 1.825000e-01 -9.958737e-11 
4.330000e+00 1.825000e-01 -1.157367e-10 
4.510000e+00 1.825000e-01 -1.323986e-10 
4.690000e+00 1.825000e-01 -1.490605e-10 
4.870000e+00 1.825000e-01 -1.657223e-10 
5.050000e+00 1.825000e-01 -1.772951e-10 
5.230000e+00 1.825000e-01 -1.859913e-10 
5.410000e+00 1.825000e-01 -1.946876e-10 
5.590000e+00 1.825000e-01 -2.033838e-10 
5.770000e+00 1.825000e-01 -2.003483e-10 
5.950000e+00 1.825000e-01 -1.928005e-10 
6.130000e+00 1.825000e-01 -1.852527e-10 
6.310000e+00 1.825000e-01 -1.777049e-10 
6.490000e+00 1.825000e-01 -1.625593e-10 
6.670000e+00 1.825000e-01 -1.455798e-10 
6.850000e+00 1.825000e-01 -1.286002e-10 
7.030000e+00 1.825000e-01 -1.116207e-10 
7.210000e+00 1.825000e-01 -9.561729e-11 
7.390000e+00 1.825000e-01 -7.973589e-11 
7.570000e+00 1.825000e-01 -6.385449e-11 
7.750000e+00 1.825000e-01 -4.797309e-11 
7.930000e+00 1.825000e-01 -4.159909e-11 
8.110000e+00 1.825000e-01 -3.549673e-11 
8.290000e+00 1.825000e-01 -2.939437e-11 
8.470000e+00 1.825000e-01 -2.394460e-11 
8.650000e+00 1.825000e-01 -2.958884e-11 
8.830000e+00 1.825000e-01 -3.523309e-11 
9.010000e+00 1.825000e-01 -4.087734e-11 
9.190000e+00 1.825000e-01 -4.789165e-11 
9.370000e+00 1.825000e-01 -6.340036e-11 
9.550000e+00 1.825000e-01 -7.890908e-11 
9.730000e+00 1.825000e-01 -9.441780e-11 
9.910000e+00 1.825000e-01 -1.101828e-10 
1.009000e+01 1.825000e-01 -1.268446e-10 
1.027000e+01 1.825000e-01 -1.435065e-10 
1.045000e+01 1.825000e-01 -1.601684e-10 
1.063000e+01 1.825000e-01 -1.743963e-10 
1.081000e+01 1.825000e-01 -1.830926e-10 
1.099000e+01 1.825000e-01 -1.917888e-10 
1.117000e+01 1.825000e-01 -2.004851e-10 
1.135000e+01 1.825000e-01 -2.028642e-10 
1.153000e+01 1.825000e-01 -1.953164e-10 

1.000000e-02 3.650000e-01 -2.020726e-10 
1.900000e-01 3.650000e-01 -1.946920e-10 
3.700000e-01 3.650000e-01 -1.873114e-10 
5.500000e-01 3.650000e-01 -1.799309e-10 
7.300000e-01 3.650000e-01 -1.712830e-10 
9.100000e-01 3.650000e-01 -1.547781e-10 
1.090000e+00 3.650000e-01 -1.382731e-10 
1.270000e+00 3.650000e-01 -1.217682e-10 
1.450000e+00 3.650000e-01 -1.055461e-10 
1.630000e+00 3.650000e-01 -9.031383e-11 
1.810000e+00 3.650000e-01 -7.508157e-11 
1.990000e+00 3.650000e-01 -5.984930e-11 
2.170000e+00 3.650000e-01 -4.748205e-11 
2.350000e+00 3.650000e-01 -4.162620e-11 
2.530000e+00 3.650000e-01 -3.577034e-11 
2.710000e+00 3.650000e-01 -2.991449e-11 
2.890000e+00 3.650000e-01 -2.843712e-11 
3.070000e+00 3.650000e-01 -3.384022e-11 
3.250000e+00 3.650000e-01 -3.924332e-11 
3.430000e+00 3.650000e-01 -4.464643e-11 
3.610000e+00 3.650000e-01 -5.451575e-11 
3.790000e+00 3.650000e-01 -6.937673e-11 
3.970000e+00 3.650000e-01 -8.423771e-11 
4.150000e+00 3.650000e-01 -9.909868e-11 
4.330000e+00 3.650000e-01 -1.147056e-10 
4.510000e+00 3.650000e-01 -1.309091e-10 
4.690000e+00 3.650000e-01 -1.471127e-10 
4.870000e+00 3.650000e-01 -1.633163e-10 
5.050000e+00 3.650000e-01 -1.746019e-10 
5.230000e+00 3.650000e-01 -1.831079e-10 
5.410000e+00 3.650000e-01 -1.916139e-10 
5.590000e+00 3.650000e-01 -2.001199e-10 
5.770000e+00 3.650000e-01 -1.971522e-10 
5.950000e+00 3.650000e-01 -1.897716e-10 
6.130000e+00 3.650000e-01 -1.823911e-10 
6.310000e+00 3.650000e-01 -1.750105e-10 
6.490000e+00 3.650000e-01 -1.602797e-10 
6.670000e+00 3.650000e-01 -1.437748e-10 
6.850000e+00 3.650000e-01 -1.272699e-10 
7.030000e+00 3.650000e-01 -1.107649e-10 
7.210000e+00 3.650000e-01 -9.539126e-11 
7.390000e+00 3.650000e-01 -8.015899e-11 
7.570000e+00 3.650000e-01 -6.492672e-11 
7.750000e+00 3.650000e-01 -4.969446e-11 
7.930000e+00 3.650000e-01 -4.357815e-11 
8.110000e+00 3.650000e-01 -3.772230e-11 
8.290000e+00 3.650000e-01 -3.186644e-11 
8.470000e+00 3.650000e-01 -2.663608e-11 
8.650000e+00 3.650000e-01 -3.203919e-11 
8.830000e+00 3.650000e-01 -3.744229e-11 
9.010000e+00 3.650000e-01 -4.284539e-11 
9.190000e+00 3.650000e-01 -4.956209e-11 
9.370000e+00 3.650000e-01 -6.442307e-11 
9.550000e+00 3.650000e-01 -7.928405e-11 
9.730000e+00 3.650000e-01 -9.414502e-11 
9.910000e+00 3.650000e-01 -1.093044e-10 
1.009000e+01 3.650000e-01 -1.255079e-10 
1.027000e+01 3.650000e-01 -1.417115e-10 
1.045000e+01 3.650000e-01 -1.579151e-10 
1.063000e+01 3.650000e-01 -1.717666e-10 
1.081000e+01 3.650000e-01 -1.802726e-10 
1.099000e+01 3.650000e-01 -1.887786e-10 
1.117000e+01 3.650000e-01 -1.972846e-10 
1.135000e+01 3.650000e-01 -1.996124e-10 
1.153000e+01 3.650000e-01 -1.922318e-10 

1.000000e-02 5.475000e-01 -1.987651e-10 
1.900000e-01 5.475000e-01 -1.915517e-10 
3.700000e-01 5.475000e-01 -1.843384e-10 
5.500000e-01 5.475000e-01 -1.771250e-10 
7.300000e-01 5.475000e-01 -1.686870e-10 
9.100000e-01 5.475000e-01 -1.526567e-10 
1.090000e+00 5.475000e-01 -1.366264e-10 
1.270000e+00 5.475000e-01 -1.205960e-10 
1.450000e+00 5.475000e-01 -1.048873e-10 
1.630000e+00 5.475000e-01 -9.030418e-11 
1.810000e+00 5.475000e-01 -7.572105e-11 
1.990000e+00 5.475000e-01 -6.113792e-11 
2.170000e+00 5.475000e-01 -4.929678e-11 
2.350000e+00 5.475000e-01 -4.368743e-11 
2.530000e+00 5.475000e-01 -3.807808e-11 
2.710000e+00 5.475000e-01 -3.246873e-11 
2.890000e+00 5.475000e-01 -3.104822e-11 
3.070000e+00 5.475000e-01 -3.621018e-11 
3.250000e+00 5.475000e-01 -4.137214e-11 
3.430000e+00 5.475000e-01 -4.653410e-11 
3.610000e+00 5.475000e-01 -5.597028e-11 
3.790000e+00 5.475000e-01 -7.018352e-11 
3.970000e+00 5.475000e-01 -8.439676e-11 
4.150000e+00 5.475000e-01 -9.861000e-11 
4.330000e+00 5.475000e-01 -1.136744e-10 
4.510000e+00 5.475000e-01 -1.294197e-10 
4.690000e+00 5.475000e-01 -1.451650e-10 
4.870000e+00 5.475000e-01 -1.609102e-10 
5.050000e+00 5.475000e-01 -1.719088e-10 
5.230000e+00 5.475000e-01 -1.802245e-10 
5.410000e+00 5.475000e-01 -1.885402e-10 
5.590000e+00 5.475000e-01 -1.968559e-10 
5.770000e+00 5.475000e-01 -1.939562e-10 
5.950000e+00 5.475000e-01 -1.867428e-10 
6.130000e+00 5.475000e-01 -1.795294e-10 
6.310000e+00 5.475000e-01 -1.723161e-10 
6.490000e+00 5.475000e-01 -1.580001e-10 
6.670000e+00 5.475000e-01 -1.419698e-10 
6.850000e+00 5.475000e-01 -1.259395e-10 
7.030000e+00 5.475000e-01 -1.099092e-10 
7.210000e+00 5.475000e-01 -9.516523e-11 
7.390000e+00 5.475000e-01 -8.058209e-11 
7.570000e+00 5.475000e-01 -6.599896e-11 
7.750000e+00 5.475000e-01 -5.141583e-11 
7.930000e+00 5.475000e-01 -4.555721e-11 
8.110000e+00 5.475000e-01 -3.994786e-11 
8.290000e+00 5.475000e-01 -3.433851e-11 
